-6715,4617,-4101,-1604,2628,9341,9146,4881
9294,-5276,-691,-1829,-7634,6311,-1492,3420
8029,-4980,8317,6492,-7382,8612,-4283,-6347
9427,-5110,64,-2716,2828,9599,-9541,-4072
-1448,-1906,-7881,-8073,-402,-5114,-4804,-3586
-8448,-7239,-5031,-6307,-6811,-1985,7324,2637
-3510,-6011,5927,3753,8280,4716,-1194,-726
-614,-6911,-4483,2987,7192,-1582,-3161,-1781
2801,8661,-9976,-3083,-4632,-8595,-2574,4865
-3001,-8156,-7346,1479,898,154,3105,-7976
-9722,1672,8902,-6484,9055,749,-5046,4146
-7887,8936,-9834,-1339,7722,-7001,5718,4130
-4711,793,-4616,-8403,-2535,9761,-3642,-8440
4625,7932,3583,-7769,-1982,-2799,5329,409
-9828,7480,-5850,-9946,7422,385,3556,-1860
-3992,-3026,-9087,3866,6114,8480,-2817,6966
2586,-5136,1335,3554,-2813,-2279,-3804,5984
-2713,8227,-5392,-8471,-8329,-6466,9386,7338
-9617,6825,-5918,8441,-5027,1915,3380,1290
4611,-3067,-7815,-3706,-7098,-5515,2066,6655
-6527,-3367,-8665,-934,5085,-1740,5145,3432
-6509,2221,296,3003,1231,460,-7075,-4775
9030,-5236,9876,-7440,7575,9815,2526,-9202
2191,8572,4980,-7783,-3248,1379,3939,9318
2682,-5048,-175,8935,6361,2569,-5766,-9725
2839,2572,7043,-9559,-4615,-137,-3853,-1954
5937,5818,6588,-9591,-4370,-2209,-1944,3731
-3643,-4479,5786,-343,-5199,1193,8973,4370
-7977,-656,-3598,-4020,-7813,239,832,-1256
9381,2969,-9962,4575,-6953,-3379,5999,7316
6742,-5630,-8230,5839,2420,-2214,9247,-8486
-8091,-6699,-3241,-8720,-7357,2276,-3182,2574
-8288,-8520,7909,-1570,-2735,9074,-3322,-477
-1689,-2188,-7588,-245,-6718,5694,1465,643
3494,-1115,-9688,5845,3007,-1024,5379,4670
-6503,-9412,1653,-6793,-8645,9587,-3550,7574
3109,1286,7449,-2781,-7711,-5145,6210,-9416
-8393,7628,-7626,7662,-1054,-2745,7729,9541
7760,7749,7046,309,-7132,2605,6502,949
8977,-4923,846,-2098,3146,5843,5000,3652
1670,8965,-7866,-840,-2314,9932,-6396,1590
-2717,4871,-2785,-4882,9850,-5706,-4610,-8958
1954,148,2059,2299,-8179,-4008,-1759,-7713
2874,-1247,8949,-3442,-6274,-5403,3966,-3254
7867,-8501,9040,-7688,825,-262,-721,-7844
6837,3370,-5764,-5977,6195,-7452,2958,-8898
-1952,-188,6560,-1294,8321,-9252,-6855,8965
-6654,5963,-9852,1628,6991,-2850,-8691,-5300
3201,-6660,3246,6115,3808,1754,1457,-5317
-5240,9010,2194,3247,1012,1404,9107,-5150
1889,1162,353,-6486,-3676,4114,-4288,723
-1565,-5954,-1906,-1592,-2048,-467,5004,-6714
-9418,5761,-332,9494,-5372,9426,8499,7314
-2859,5421,3596,-7666,-2579,-7472,-2117,4485
-3347,5178,318,2054,-2883,-3103,2003,5553
-7970,-4175,3096,9650,5514,963,4960,-5947
6741,-9181,2726,9977,2605,-4834,-3675,5217
9507,-4897,-9164,-9169,8879,-1725,-6723,7312
-6602,-9504,6165,-3602,7060,4943,438,6907
-6331,-7266,3501,7922,5586,7385,9317,7536
-5602,555,-6188,-9762,543,-1144,7316,174
9811,5107,2665,1770,-4344,2043,5465,-7858
5651,5689,6526,430,649,8415,-7843,8117
962,2797,-542,-2346,4362,-6141,6463,-2039
-2151,-6201,4332,-6284,-6087,-7745,6948,-5945
1160,3363,-9242,-7342,5383,-2695,597,-4475
8765,8067,-9054,4940,-7058,-2685,-956,1825
8444,-2559,3668,523,5469,-8572,9329,-3766
-1451,3345,-380,-2051,8792,-7478,-2236,-2731
2974,-9145,8822,-2628,-2383,892,7398,-8631
2386,-4821,-3395,8619,-9868,5754,-2434,6313
-7788,-9054,-9385,-1804,-2699,1771,-1806,600
-2280,9517,-9885,368,-4635,-4185,8588,-3136
-6617,-9677,8365,-9528,-2524,-429,5666,-2780
1457,2150,-1849,6062,-5962,-8421,8216,-3089
1578,-9340,-8412,3652,6197,4543,3065,-9596
6887,-8170,1044,2373,2872,-2487,6769,-1227
-47,9153,-3461,1053,-868,-2375,-9796,6403
4873,4254,5611,-5261,344,-6935,-9752,-2944
-8027,8040,-2866,296,3040,5897,9124,-6022
-2019,-7946,-3097,9676,1362,7606,-3583,-5960
7128,9289,-9036,-1989,5697,-1387,-8101,8805
4503,5508,-2690,6969,4616,-8270,-8477,-7517
-7292,-8320,6957,-3966,-7789,927,5602,2062
2042,-4631,-19,7154,3266,8175,-5649,8074
-9860,4993,4025,-3984,8323,-8522,8505,-8673
-721,4719,9998,8486,-4804,4422,3033,3497
4667,-2073,7409,3104,-9473,9677,5733,7646
7260,-8954,4644,9978,3824,-4327,-6643,-1271
-1003,7114,-4357,5323,-6737,-3392,-9837,7731
5802,-1375,8804,9738,-293,-682,6811,6084
3777,7456,-3040,7494,-2604,-873,-3744,-531
-1862,-7916,-3564,1633,-1597,-4402,3846,-3170
7623,-9006,-9060,1973,1622,250,7760,6197
-1670,-3693,-5945,4342,4352,-7392,-9066,1952
5869,-7895,-8346,8027,-5616,9685,6818,-3337
-7074,-7838,-715,8267,2088,4625,4664,-6580
5631,-5190,-7328,-6202,-2923,9819,-1231,-690
4740,-906,7658,6598,3147,-8388,6948,-4645
-4275,-4313,1518,-1926,-6894,-7710,-7892,-5192
6402,-7438,320,3657,-4049,947,2898,-9115
8607,983,5034,1902,5691,-7209,-6745,-5196
1580,9798,2006,-661,-6453,-5820,2794,1047
-8293,-690,9318,-9612,5918,5403,8376,-6417
8477,-8941,-8425,5946,905,-4625,-5823,-1796
8838,1483,-9011,2273,-3346,8115,7971,7863
-6425,-8751,1377,-1876,7113,2835,-7281,-2605
-476,-8328,-5204,-6998,-869,2723,-506,-6541
5578,-512,-873,-6683,7477,-7055,-6469,-9928
-4097,-2312,9952,-5394,-8491,-5125,8265,7862
8168,6195,4619,-4820,1186,261,5173,-499
2895,-8883,-2609,6408,-1746,-4770,5872,7179
5351,4158,-1623,-9844,5286,-5435,401,-371
4621,-1831,5948,3168,-4586,-4526,-4568,9302
9749,-4152,-8409,-972,8981,-2648,-5097,-6829
-2602,-6981,-5530,-417,-4982,3165,-1573,-3924
-3856,2805,2584,7340,-2935,2725,89,3288
8269,-4122,-9372,-4122,-5678,8637,986,9424
-6659,-3810,5465,9210,-9148,225,-3811,519
3622,-4679,-3830,7565,587,-6865,2390,9197
9163,-7393,3182,6488,8049,7746,1965,-4882
3776,-9280,-2349,-7458,7450,-4964,-9919,6518
8937,-8670,-7292,-257,1941,-2287,-8670,-9543
-6774,-5960,-2610,-3394,93,4960,6750,2449
943,-573,-9299,-7836,-8675,3333,788,-8700
-8108,-7319,59,-5106,-1423,3706,-9509,-1386
1181,-3352,3002,6502,-5353,-2873,-1091,212
-4508,3642,5158,9555,-5437,7483,9507,2141
2440,-9268,-5915,-5351,-3545,-8835,-9185,-4400
-6855,5504,-4701,-3891,-3857,7936,-5852,-7410
5698,8424,4780,-3153,-2651,4181,-1584,9957
-7948,-8007,-4539,-3934,9704,-1233,3628,5241
8054,-3309,1977,-1722,-9544,-9815,-733,-5487
9020,5202,-6762,-6926,-6676,7446,-6876,165
-9707,-9839,2334,2116,-5457,-6738,94,-5933
3842,649,1387,4901,5138,905,5862,-7087
-7626,7148,-9542,-8979,-8618,-3288,298,6114
-7401,4087,-2498,7547,-1914,-7045,5678,8647
-3606,8715,8543,-2199,-1651,-5015,-297,-6111
-9685,-2592,1628,-1375,5445,7418,1370,-4536
5661,2949,-5273,8076,-3594,-1338,3170,-213
-5171,-2225,2340,-2142,6221,4552,4601,-9700
3507,-8185,6995,-8444,-3114,-4478,-8126,-9720
-3789,2253,863,432,-2523,-5485,-752,-112
-3496,8762,6174,2340,-4278,-4129,4790,1242
-1672,2968,2776,3107,6937,2775,4960,-1083
-9232,6873,-9397,-8258,2546,777,-2859,9975
-3019,-9599,7369,-126,-6790,1287,6116,7707
-7936,-5383,-8651,3792,6022,-6613,5860,443
345,3199,9705,6154,2368,-7617,-6157,-1652
4314,2976,-4192,-3678,978,-8800,9581,-816
9409,5194,-1406,3262,-4057,7513,3666,4733
-7952,-735,6969,-7409,-8911,-7608,633,-9155
-8069,-5266,1977,5110,-7413,1343,5130,-3510
-3050,4386,2959,3031,2739,-8406,6465,-76
9147,-12,1725,4003,3020,1706,213,9393
2039,-3534,-7578,-5200,-8148,-4020,-3277,-8817
-6757,257,-2586,-646,-5887,-2059,2026,4046
9154,-736,-8921,-508,-6696,5215,-6459,6387
13,9224,-6956,-1109,2693,-7371,5795,-1240
6519,19,-7417,-5173,5995,6843,-6713,-5120
-2492,-6773,-2708,7935,5941,414,-405,-3975
-1470,1542,-9624,-6249,9085,-2446,-8000,1258
2214,-888,-1990,-6879,-7861,-928,-8166,-3324
-7779,787,7316,7655,-8358,747,-8356,-9451
6188,-8731,-9956,-8033,4075,-7072,2749,-8158
-8324,8817,-2646,9740,338,-6216,-4170,5540
-6100,8418,8922,6596,-467,-6224,-1012,6021
-7342,-4647,3494,-7512,217,-6144,1089,-380
4191,7998,5842,-381,-9252,-1673,-7282,2185
834,4771,-3337,7439,7141,303,3204,-1416
9693,4437,-7301,-3965,9657,6810,6372,1963
4096,-9349,-380,1204,1260,4216,6349,-2286
-2144,-8145,-5801,2881,9332,-7152,5121,-6577
-2139,-8450,8416,-6898,-4843,3872,7871,6222
-590,-8396,-7763,-9209,-133,-3265,8078,5141
2983,3320,3781,-4527,7924,-4725,-527,-5579
-8869,6409,843,1479,7180,791,2905,6794
8416,-7020,-2058,1649,9446,1814,4405,6347
-8182,-5556,8764,8677,3404,-6484,3813,-5567
8139,-9604,-8518,6922,4463,-3127,-7036,-2037
2750,-64,-7767,-2865,-2125,-5696,5916,-109
6027,5927,4372,1887,-5392,2591,-4045,-1881
9064,7822,-2566,4840,-4104,-8504,-2134,5148
-5760,-7215,-3132,8473,7509,4388,8810,-8370
-6867,-1669,-7606,7310,-8058,3570,-5559,2173
-8588,7543,1080,-3848,662,9411,2886,-5158
3324,8125,3658,3346,5120,1929,-6368,-8307
-2139,-1422,2748,9685,8614,-8105,7396,8019
1102,-6280,-3571,9976,6227,-9211,764,9037
-4231,-3282,9540,3835,-3787,-7930,1178,9718
-6157,-8319,-7395,-4322,-4601,-9231,-6572,6894
-6030,8492,-1123,-5140,9921,3951,6469,-8713
-9818,-1355,-6866,-57,3502,3897,9795,-5604
-3926,1368,3499,-1014,-5451,2028,3972,-6163
68,-4328,9445,3264,5323,9126,3062,8940
7850,-1553,8138,-8615,-161,-5758,-6065,-2881
7580,-1158,5779,-8653,-5559,8533,-8269,6911
-2737,9044,7560,8548,7881,1566,-8724,8345
9473,5507,-45,-671,-2221,-3188,4451,9509
-1485,-1496,-1019,5180,-5508,7124,7579,-617
9045,-746,-9587,9926,8302,3374,86,3392
2004,-7407,2567,-9273,2325,-2304,-4408,-3998
463,-1215,-7764,9488,1024,-1362,6423,8977
6593,5403,6915,-400,-2911,8817,6055,5080
7012,-9405,2352,2416,-4361,-356,6871,7053
-1376,-927,-1045,1212,8805,-4005,-4654,-8445
1643,-130,9549,-7042,1683,-3702,-9263,4382
3378,7908,2288,-2267,3421,6821,-8034,5609
2170,-3384,-8170,-2528,1347,-5277,-5557,7522
-1519,-4620,4688,4906,-4878,3211,1000,4662
1243,-8667,-3256,-3484,-8531,-6578,6329,-4703
-1570,-4561,-617,940,3048,-2023,5211,6829
-2283,-2741,5992,672,974,1137,-3578,-9571
8863,-9655,3290,2792,9144,-3658,1699,4751
-2715,6678,-2900,-2915,-1393,5971,-8193,-3793
-24,7138,-9271,6154,1842,-8201,7607,-8684
3153,-4133,-15,320,1049,9845,5618,1982
1497,-6178,-3231,-4776,5690,-5495,-7640,5459
2121,-7994,5778,-1264,-7394,-3574,8001,-5969
-9629,-8641,5936,-6021,501,225,-327,1504
-4965,-7705,3760,8197,-7365,-7559,3240,3359
-778,6940,436,3123,5127,2876,-8022,6682
4049,-7523,-2250,885,358,5526,-2924,-9270
7040,4293,1645,3003,6137,-2155,-2959,-6886
8592,3378,-6260,8611,-5709,9151,-5636,-8095
2108,-4068,-3288,-7469,-4755,7130,-6685,-3878
8078,-1482,5527,3919,2327,-1240,-9037,4387
357,-860,6820,-9930,-8299,-5923,-9475,555
-2457,-3564,-3624,-7529,7545,8439,-8438,9773
1338,430,6764,-6594,532,1471,9342,8867
-855,-8804,733,-4936,-2418,3668,-6634,7449
1536,5661,-1613,7647,-1477,2977,9471,-9171
435,-3335,6793,7444,4320,2554,8855,8512
-5652,-4565,-783,8500,406,9016,6431,-3438
6072,9146,-3081,-5792,-1471,-852,5443,-1141
2451,-3748,-4153,8438,-343,-84,359,-2006
-9364,7532,-2029,5068,-6432,4923,7716,-5479
9353,2368,8129,-2382,6604,1975,6921,-9637
9514,3919,-5862,-2145,9897,9711,-2844,1795
4876,-8871,-7232,4111,8654,-7144,6121,8069
-9554,4251,-7429,-1732,6582,-66,159,2214
-622,4366,-3155,-1513,8925,-3503,2745,4786
-1926,-4851,-6530,6261,-5215,6938,4537,-3732
-7367,4671,-5299,8581,5284,3097,8080,359
-1147,8782,2579,7866,-1095,5606,1834,4984
-7528,-9892,1703,4781,9215,7966,7358,-1391
8583,-3871,8710,9735,6224,-5832,7763,-8827
-7276,7722,240,9821,4223,-6450,8012,-8899
-2066,-23,-3361,4592,-8673,-6559,3992,1488
8742,-7905,5761,4451,5351,2806,-3792,3589
-9849,-2222,9342,-6217,2581,-2841,-3174,6365
-9183,-6843,4321,2894,9057,-5748,-5935,-2416
5599,-4778,-373,1225,-7549,-6443,-8667,5823
-6883,-8595,1368,6293,-8745,2893,-8535,-4838
4939,-7293,-698,-2197,4446,-3197,2483,4625
-4226,-535,-1944,-4124,8614,5493,-3275,-3499
2749,-6745,-4010,-7319,7930,4897,4813,-9892
-7197,7965,-1096,3814,-8213,-8813,-2909,6983
-4705,-1613,6577,-6354,-9091,241,468,5255
8975,-799,1490,4301,-1913,3899,-3859,4388
4568,-5763,-6796,6406,9208,-239,6138,-593
340,-1760,793,-2921,7142,-5547,-9427,2059
3531,-394,6773,5299,8519,-6100,-2223,1026
-8520,-865,-291,6885,-1314,9552,1701,-6964
5133,-1332,-7753,-329,-8672,7465,-6548,-8172
-6679,-3601,-2148,3995,-3565,-3011,7389,1045
-9255,6935,-6059,821,-2049,9677,3500,7479
-2335,8160,-5755,-7133,1348,-7424,-8823,-3295
2583,1569,6497,-8274,2976,-45,7431,1137
-1405,2880,9600,-2702,-2623,6853,8012,4081
-3526,5068,-1985,8323,-9220,1167,-3231,-1792
-3284,4566,7430,7540,3264,1446,711,-9893
-8384,-9245,7755,-2809,9643,-3446,-9548,-1305
5128,-4523,-5585,-8158,-3588,-566,-3771,5405
-5875,4729,-8298,2260,-7744,-995,1992,9368
7140,1897,4077,-8687,5874,-739,7260,-2779
-1805,-4806,-7367,-8848,5370,1500,158,-9596
8551,-7563,-7452,-494,5648,-2135,7402,594
-2638,9803,9180,6879,6328,-29,-3766,8580
-3356,1559,7261,9940,1255,-1664,-7771,5732
6648,2649,2697,-4592,4744,-3257,-1114,-5863
-2834,-8796,1728,5187,9147,8132,6371,6959
1006,-4876,-51,-2644,-2285,-2769,-4262,-4803
-695,-7712,-2924,-4938,5957,-1518,-2895,-9801
-3222,-5786,9114,-3549,6006,5849,173,-6155
7346,-2550,1444,-3751,3939,-9024,-2438,-1340
-4633,9496,-9589,8249,1009,-5588,3687,-3792
9430,7287,-9614,-4778,8839,-3373,8554,3935
-169,8707,-5681,2923,-5091,-1405,-5155,2809
5454,-7740,7164,-6990,-7701,-2161,-1511,8459
-4534,5515,-5430,9665,8695,-6951,2693,9104
637,-8195,9600,-2604,-525,3094,8091,-506
8041,-3469,4174,8941,-3772,-6559,-1797,887
-3281,6803,-5225,4708,8191,9105,-7977,-5337
-3703,-9307,77,5932,6561,-9638,-3785,3949
-1211,4150,6229,5139,626,-4038,241,653
-357,1066,-1959,-8662,9078,-1983,-6751,-2973
-7568,6891,7915,3746,5969,-962,4902,-735
9127,8732,357,-1606,4425,1042,7734,3234
2200,4511,-7903,-3436,-1954,-4807,-2216,6735
-71,-5010,-1712,-7340,-2161,290,6580,787
-7307,-688,-6263,8791,9771,-7790,9128,-8351
-692,-3867,6069,1593,3700,-4382,3150,-1452
-49,4138,-8456,628,-5750,-2376,-7012,4634
7379,190,-7039,-8301,5885,9985,7931,4233
6732,-736,-6108,1180,867,-8773,-6437,-9586
-2992,9409,-3986,8555,-8450,5713,5511,5297
-4232,7637,6412,31,-8232,1473,2017,-6849
5629,2319,3537,3579,-961,670,-7107,9277
5557,8075,3644,-5250,5437,-1929,-8268,7869
5142,-3231,-6356,-4064,7911,3275,-9309,-6893
-9238,9951,9084,9971,6716,-4837,-1693,9694
2887,2921,3135,2603,3783,-1614,943,-3456
-2850,4709,1322,-2451,-4406,-4407,-1630,4247
8847,-885,1119,3987,4335,6266,8106,-2593
-9592,1574,621,6083,5095,-1012,-2541,-7744
5564,6676,677,4928,130,-6270,2948,-816
7439,3653,587,573,7571,6710,9691,-9488
-3192,-7227,3014,8053,-7294,-8730,6418,-4463
-7860,6867,9799,376,-6410,3530,-7870,-5565
-4327,4131,7515,-8334,1993,9503,2496,1147
4228,4199,-5505,-7080,1484,-6874,3700,2762
-3707,1113,2297,-6789,-9237,-7057,3218,-9947
-3889,-4576,3126,5366,-5782,-1036,-336,-6239
8967,-7840,-2826,4379,-3291,-9956,6347,3225
-875,3113,3787,2012,5164,940,3367,6429
-9646,-7137,-7545,-3538,978,8814,-658,4075
148,-7674,1200,-3861,-1187,7496,-5048,-5380
-9070,211,3623,-243,-1654,3071,-6287,-4264
3389,-3569,9318,5748,-8268,8003,-3044,-675
279,-9047,9666,7032,6428,5881,3577,-4118
4953,-9216,993,-3477,-8191,-7453,-3732,1377
-9735,-9978,7899,1705,-1480,4144,-2981,-9507
-2859,1668,4827,-8788,-6706,5673,8225,2138
5715,-5161,-146,-1096,812,-1952,1455,1530
9136,-7838,-2011,8930,-4106,-6705,3711,9814
7325,-3652,1726,-6065,-3135,8385,-3480,2926
-3385,5165,-7853,851,3522,-1845,-1262,8548
1909,4836,-8043,2793,-6058,-8523,-9372,-8192
1413,1026,-8279,-664,-7018,8397,6938,-5857
7623,329,-2380,-4054,8629,5595,2443,-2430
-6248,-959,940,1751,-7530,-8746,-2713,8410
-668,-5628,6371,9747,6261,1621,-7821,7581
-9436,9564,-5730,9356,-8095,7885,7358,1046
-120,-2842,-6682,9763,6188,-4988,1500,-487
343,19,-5783,1793,1061,1528,2366,1017
5023,-6297,6663,2311,8052,5821,43,-5936
-2414,-7226,1323,2703,-2028,-9910,-8647,7431
1117,1642,9998,7333,2396,-5900,-7262,1399
1963,-8282,-5738,9978,-92,4073,-4247,2502
-5311,-2099,-3912,1766,-1718,-5493,-2924,-2040
3109,-4744,1055,-5232,5119,-6136,4578,-8210
6135,-5186,-3539,7762,8081,8613,5527,-5021
7577,3196,8365,5461,-7910,9538,4799,-7737
-5508,8024,-7608,-3518,-6314,-6506,-9376,45
-9105,-6877,-7732,-1348,6375,-5060,-1696,4279
1234,4953,6890,-7630,3039,4120,1974,-8668
-7583,7193,6726,7340,3540,-479,6136,7808
9345,-723,7016,-6591,-2172,-4055,529,7788
4734,-534,-469,9341,1313,6933,-9018,-9546
1298,3823,5246,-3632,2954,4605,2420,-1101
1149,5142,-7295,7202,-5936,-8705,5298,-9087
-3429,5806,-7255,-1685,533,8060,-9395,9004
-9911,5880,-2395,9889,-9688,8390,-974,-4969
9821,-2776,8783,-2486,-972,5588,2099,6587
1187,-6173,-4356,6513,-1004,-3305,436,4013
668,-7289,-7937,8930,5676,667,5298,9676
-5654,7884,-7164,1270,1499,2274,4051,1628
988,-2913,1735,1603,-1139,-5135,437,-8419
-2606,-825,-5811,-5833,-3638,5742,-7566,3381
3732,-5914,-5531,9005,-6196,9245,-4293,688
-792,-5074,-3081,-4235,-5953,5323,5844,-8512
1700,3342,3671,-3179,175,-638,-2512,-4664
-1152,-1067,4691,1356,-6208,2518,210,-4732
-2617,-3506,-1484,1865,-2881,7533,-3854,3918
9285,-2067,-2305,8828,6091,-2054,6069,-3463
-8321,9101,-1935,8410,-3091,-6199,8409,-3550
5530,5139,-6537,8389,-7779,-4136,4524,8828
-9742,-8613,-4829,9433,-4930,-5133,-1490,801
7174,4324,921,1182,9832,8253,-4234,1556
-5616,-4500,-8394,1238,9494,4271,-6299,-6019
4089,3254,-9443,-6193,266,-6085,-664,-2519
-9897,-6346,2165,1512,2187,4005,-7892,8299
-372,-3727,-9512,7834,7036,-5105,-8175,-2983
-7926,8444,-6047,-5691,2153,-8900,6184,8035
4535,7370,6668,1463,-5808,-4119,4831,1774
-8923,1344,2885,1738,-5751,7014,-6032,-3310
-8555,4332,-7535,-6641,2616,-5065,-9452,7987
7457,-4129,4803,-6157,3297,153,-8098,-3242
7759,5995,-1827,8296,-9536,-1960,5985,3971
-9796,-1064,1072,9070,6189,-9821,-192,-5131
-6379,-9627,-609,5470,-6013,-3730,-2134,1403
8653,-2585,9490,-182,6899,7391,-9292,-4423
-6293,7576,-6574,379,-6736,-4696,7240,499
9077,-6015,4065,-434,-9164,2307,1556,5900
-8678,2096,-941,5074,-7235,635,7433,-1078
6567,-9402,1072,113,4582,-673,3697,3112
2510,-3710,-1063,5176,9024,-9942,6977,9837
3475,4599,4353,3877,9238,-803,-7845,-2681
4241,6128,2373,-7511,4169,-6806,6936,6262
-4894,-6061,-1599,1013,615,-7363,-6669,4891
-1511,-4241,-8873,-3002,-3563,5220,1822,-8794
-479,8548,4199,-6347,-959,177,8982,-4134
-2344,-766,7457,-1966,3252,-5692,-2284,-2852
-8222,6377,-7871,3279,9443,4281,-9161,-5672
8707,-4004,-9698,3645,6104,-4422,5708,3266
7696,-2744,6678,-646,877,4909,-7660,1220
-1611,6351,2791,865,-1852,-1579,9133,-6885
-2133,4173,-6077,7253,5971,-9526,-7812,8837
-4096,5955,-1582,2117,7398,2094,-4796,4322
-937,-2658,-8954,4852,5431,-6796,8924,-4022
9839,993,2720,-1190,3456,1230,-364,8189
196,-285,14,2959,5765,-439,1824,-6114
6318,-8404,-1720,5483,6729,5716,4419,-1842
-1328,3583,-2487,-9960,-2418,578,-4659,916
6929,2792,-9937,9961,-2445,-5904,4153,9641
6667,-7807,-9545,1648,2725,-7285,2585,-5230
3742,-3482,9324,-7245,3300,-5112,6043,-2406
-893,9190,-716,-325,6615,-8669,1624,7474
-5124,5459,-3401,4231,-9892,-8424,-3024,5542
9413,1209,-3201,9126,-9703,-8253,7065,3956
2027,3094,2732,-1582,6760,-4112,-7404,-8240
-8379,-1522,-5291,5305,-2136,9360,-9601,6229
-6132,-1965,3139,4702,-2869,-5419,-3973,-922
2978,-1905,-1175,-2261,5825,6225,-7636,-9516
1673,7035,-4560,7075,-7573,-8236,2546,9395
9055,-5057,-5483,7728,-962,3549,1893,-5445
3862,-3570,294,-3883,-9365,-5551,-4999,-9230
6218,-769,-3731,750,7317,-8209,9209,-1717
-3959,-4964,2345,162,-696,-8561,8597,-6580
9212,-6993,2756,-5977,-6579,6662,9254,6866
-8949,9998,2222,-4298,1171,1804,3362,-9027
-6494,4197,-6179,-8407,7622,-2335,1057,-5795
1767,7714,5685,-2053,-9621,-7036,-4315,-4484
2875,3303,1881,3406,7822,7750,-5860,3166
47,-5761,2721,3674,-8597,2136,4057,-8838
8987,-9639,-7139,-9923,-2532,-5990,1968,6708
8025,7092,-2235,-1602,3357,-1664,9834,4899
3013,-3001,5805,-7681,-3147,7316,-8794,-653
3432,-7341,-4740,1293,-2788,-6680,6266,-682
4149,9239,5342,-2254,-6302,-1672,4252,-2988
9669,3714,-6577,-2670,2342,-8337,9718,2118
-6571,-8859,-9380,-992,-8148,-6822,5367,-6504
-613,3424,-5996,-2345,-6708,-2939,-1763,-1473
2506,-7850,7889,8253,8422,-9288,7560,7126
9793,7464,-1490,-9258,7370,-5104,-3539,-8427
-2139,3943,-713,-4457,-5326,6653,-1334,7365
-8209,1476,-233,-8682,-9275,1514,-4004,1158
-4287,7300,-164,4557,1657,-2313,7059,-9382
5183,2701,3385,9710,-3681,-4027,-9766,8870
9254,-5006,-3588,-3888,-8111,-8130,8875,-7971
-1811,5294,8297,-6376,6492,-1572,-6552,-1895
7465,-595,8412,1791,6107,-6527,-1712,9291
4691,-9810,-5141,796,6523,-5090,-5302,8206
-39,-9474,-144,-658,-8482,-8620,-6326,-5542
7644,5801,4135,9257,4869,-3534,-6583,3533
1972,-8569,-8803,6905,-1418,3317,-1276,-6426
4253,5901,8295,-6261,-3518,7173,1635,-6424
-2870,4113,2930,-9183,-7851,4299,662,1355
3915,8782,-5733,-6871,3564,-3622,8660,4845
-2122,1771,7201,-4721,6235,1651,1152,5187
9421,-3330,-4920,-6609,-2113,-957,-4,-4352
-2029,-8655,-3707,-3692,728,5579,-9299,-3658
-30,-9665,9306,5060,-9547,7033,3821,8856
-9853,1884,-2144,-6312,-4660,-9185,-2030,-2242
1301,9498,-788,6478,-7044,4693,2924,5071
-4232,6306,-6944,3885,4707,-1574,-103,7224
-7639,292,4251,-1936,8765,6161,5554,-1535
-7844,3879,6515,-4784,3787,484,7850,-2520
3233,1593,-9872,-6145,5658,-9354,1903,-1846
5372,-9408,5842,-7902,-2306,-2517,1628,-6446
-907,4431,-6553,-2274,-3928,-1315,-5466,679
2386,182,1712,2566,-4151,-3557,-1625,8174
2797,3998,1221,7538,-298,2074,3763,-7791
-4028,-779,-6688,-6410,-7217,-8417,920,-9299
-9634,-5429,4076,-5584,8487,4651,-3726,3899
859,1874,5620,5132,1292,-8969,-6319,-5888
-877,2159,3605,9631,730,3874,8299,1226
2908,1917,6358,162,8241,-6669,-9159,5577
6966,8498,4587,-607,-2964,-43,-2703,-966
-6265,5926,4562,-1164,-7900,9298,-6372,-5433
6421,7952,-442,-2008,-4119,-528,5088,852
-3787,6872,5547,6806,992,2765,1494,-8079
-2320,-478,7254,9988,8074,5978,2300,8788
-4340,2978,728,-6523,-2038,1682,9027,1903
-8266,8962,7572,-3738,-813,-1102,3087,6945
9238,1670,8780,2713,-1427,-2766,1537,6318
2431,-8316,8601,6773,-6997,2923,-9553,-832
7887,4885,-5548,1402,2801,5580,1261,271
-4645,2502,-3924,-2419,755,9820,-2958,-1695
6834,8266,6556,-3688,-8495,-7657,-7777,-6325
-6019,6210,-2291,-2608,-6281,7737,6661,3379
9330,6244,-2509,4108,-6184,6070,617,3208
9471,-5514,6638,-6649,-6101,-8362,3152,-1148
-7669,-520,-6333,2164,5728,4698,7843,-1982
4651,4220,7189,-2361,6697,-7185,7965,2133
-8188,-9854,-3775,-4952,7539,7751,-2283,2231
-1003,111,-6003,-3394,3219,2880,-7065,5789
5011,447,7322,1788,6041,2104,-205,3261
104,4418,7681,8105,-8495,-1134,-2073,7157
-5593,-9849,9228,-4256,835,2405,2714,-5608
-5950,-2363,-9298,3919,5936,-1883,108,3070
-5340,8686,-4140,7148,6657,6046,-5303,-450
5082,2979,2542,2477,-7444,8487,-3235,-4479
9347,2002,7676,-8735,-2747,1249,484,1756
-8604,6080,3142,-4137,3662,2739,-1695,6640
-6074,-1880,8743,9283,6891,1719,8859,-8339
-9102,-186,1620,-6411,8416,1477,-8484,-7574
-7854,1558,-4094,2655,-6223,8012,-9359,6662
2498,-8020,5243,9264,6822,-500,6737,2796
3141,-424,56,3918,2859,6717,-2928,6880
-6551,627,-2614,-4093,-6053,-8473,5768,3998
-3508,-7829,-5019,-900,-6740,-7196,5386,-7474
-9280,3969,6494,2294,-1340,-8432,-6292,-8115
