-2864,-8773,7929,5872,-472,-335,9366,-8505,2888,-5218,-8727,-8891
-303,509,-8365,9452,-4299,2407,4982,-7977,3744,8,-1130,-7232
4220,494,2932,-5506,-4776,2593,1206,2312,-7305,-5298,3673,-8842
-3165,-8928,-8649,-3528,-266,4379,8706,3148,-1549,1126,6489,-5970
7785,1325,1165,1009,-1438,7275,6404,-3427,-2093,-2602,-8059,881
-8987,-3491,-5409,-2537,-2080,2990,-7982,859,-165,-5808,6605,6497
6916,-2645,9605,-512,9474,-3714,166,416,6241,-1144,-3540,-8324
-576,478,-5351,1810,-4639,6547,2027,-2554,-9543,823,-8826,7702
4983,-4260,-8820,-4208,-9789,8893,-8970,2476,1764,-8778,3957,197
-1732,9009,5248,-6005,4945,6758,-6719,-5013,9263,-7643,-6809,9358
-4129,-6364,-6379,9246,-5637,-7029,-7749,-130,5414,318,-2846,2348
1910,7683,-438,-8499,-7842,2895,-1207,-7785,-6183,-7121,4125,-595
-5041,-3473,-4319,566,-2593,467,-7540,6524,-5282,1287,-3265,7122
4545,-1200,-1546,3712,-6066,5530,5618,4641,2529,8251,-8736,2612
-1723,-1169,-4281,5379,4617,-6557,-8994,1549,6908,-9574,-7836,4361
-3119,6514,-1353,-6192,4328,4866,-1997,4462,-3296,1083,2031,7934
3062,-9134,9560,2569,6646,9817,-3213,1369,4398,-591,-4304,9466
-9356,148,-5990,-5513,-5808,-7004,-9542,3686,-1441,3535,7986,5868
732,-509,-6041,-4051,9670,-8979,9556,-1117,-8207,190,5712,-474
-6016,-993,-6381,5372,5198,9833,-9673,-8496,9278,-1963,-4807,7841
9824,-8228,-2342,2635,-2160,-7999,-2606,-9198,7288,-3698,-7367,-8334
-7912,-2206,-2182,-5816,4642,5748,1590,3145,5967,8954,5610,-4353
9648,3016,8104,-5889,-1450,-6926,-9244,6795,-1135,-5024,-9409,-6671
-3210,7311,-776,7881,5546,5554,9641,8602,-6028,-7305,-8804,-8628
8814,-4770,541,7648,-7378,9123,-8143,8569,5956,9366,2877,1920
9131,-8171,-7380,-8200,-2669,1874,-1374,-5000,1467,-6748,7494,736
-9706,2626,-6202,2859,-6968,256,-946,7668,9687,7607,3064,9927
7763,-120,-8566,6577,-6426,3312,-257,2005,2137,5209,6886,-1697
-5708,2580,-1561,-4361,-3853,-1042,-4499,-6768,791,-6461,1086,6078
-5269,1775,4161,1689,-7766,5999,3550,6865,9403,-9374,242,5526
3998,-2578,2490,6702,7479,-1898,-487,-6707,1959,8827,-8512,2987
4502,4906,-6394,-2534,-3801,2630,-4125,9658,8130,2771,8260,-1650
-9157,5027,-2033,8610,9911,2606,5414,7544,-3921,1679,9580,3256
-9385,3371,-852,2864,-6184,-2138,5941,-8797,-9830,1457,-2465,2172
4384,-9455,-125,-3298,7813,-6122,-6953,-6105,-4827,-7093,4584,1672
-7905,-1990,770,9691,-1204,-3798,1203,-8867,-2856,6337,4975,-784
-7133,-303,9569,-8965,7114,-6097,2608,2760,4638,2809,1337,8241
-5273,-1443,3775,1409,4079,1855,9350,-7282,9772,-8026,7041,256
737,-1688,-6555,-3126,-6284,1013,-644,5336,9324,-9116,7820,-4431
635,3079,4705,-4253,-746,-5341,-7450,-7971,5917,-9420,-3608,6854
-6063,3060,4703,4292,5798,6961,-3338,6600,7845,8553,6449,6368
5142,9146,-9962,7950,6174,5343,-6923,3076,1109,1299,2858,6398
8261,-8015,-3142,-9361,-8758,-7507,-1186,-8502,-7085,8653,7400,-2568
8093,7189,-9089,-5202,-4564,1503,-1719,-337,4208,-1900,-9024,-2251
-1718,-8816,-1139,8490,3942,-4343,-9891,-4587,8490,7684,-3333,-319
-7699,573,-554,5318,-553,3606,-1137,558,-8289,-5592,-7064,9260
-4809,4125,8337,9093,1350,-9577,8493,8060,4473,-3801,-2627,-2867
1925,1902,1561,3576,-2614,7913,1294,-7551,5620,-2508,7165,3374
-9285,9089,1897,2622,4882,-5785,5780,-58,6554,-338,8080,373
-3628,5107,-8765,9671,2648,-8559,-5001,-2280,-8763,990,7802,3572
-4237,2955,1153,9165,-6961,-9894,-8050,-6021,7482,-5550,-8917,3904
-7477,9417,8517,-8459,4483,-8176,-2134,68,-9732,-4548,206,4985
-2766,-8068,-7353,-8705,-4905,-4736,2260,2691,-4718,-2801,-3141,-8331
-5974,-4071,9231,-6748,2852,9757,-2814,-6247,-5935,3828,-9791,-7502
-5851,-2710,8315,-3554,-6434,4415,1767,-9836,3765,-1918,-9865,4195
2796,-3102,-2333,8942,6593,957,-8380,3656,5926,-4114,-574,5831
-6157,-8541,7,6909,3208,-2262,2350,2359,4350,-5562,8415,-4894
-6763,-1897,-3110,-7546,8195,-5692,8246,634,-6996,-7242,-1971,9436
-8000,-7045,9601,-7207,-8903,-7859,-523,2539,-920,7374,-3829,-8272
-4440,-1565,-9926,-3102,-181,9390,9437,449,-6904,1899,444,-2275
8212,8680,-939,7232,1499,1541,-3367,-2372,2780,-3374,7138,4195
-3741,-2798,604,-3611,2918,4864,1866,-292,-1137,-7682,-3470,5067
129,-7290,-3385,9859,6486,4585,5091,7014,9455,-4481,8806,4403
-1092,-6540,-5788,-3582,2153,4149,-5431,3802,5132,9868,-4237,322
-6960,2331,3298,6398,5359,-7325,9413,9288,-2901,-9482,-5188,-3504
-5234,6891,-9765,-5162,-4768,663,6221,-783,6978,-288,-5122,1804
5612,-9330,-5038,9030,-9816,-1883,9900,8920,3926,6092,9522,-5161
-589,-665,-6669,-9807,-5107,-8761,3027,6108,-4667,-2168,6018,9646
2160,461,-3182,2921,3341,965,2422,-9729,5711,-8804,447,999
-2626,-6962,-9519,-6143,-6849,-9872,-8515,-8902,-996,-8457,6878,-4576
5366,-5827,-6242,8425,-787,-9421,1467,9817,922,3677,5165,-3388
3577,-3104,-3297,2790,-3597,2293,1552,-5799,8020,9781,6161,7069
-538,-8478,-1644,9308,-2614,-1378,-6310,-4219,-3637,-7835,9508,9786
-2861,9861,8433,-2408,147,4706,-6073,5108,-9099,-1426,5014,-1818
-8146,7626,-2047,-2978,-1038,2368,-9749,8155,-3485,-1822,-3948,932
8692,-2518,3894,-3295,-9088,-134,-1546,-1656,3233,6845,-7200,2146
7150,9058,-9968,-9173,-4321,9812,-8580,-6224,-7461,6270,-5645,4322
-1959,821,-5768,228,-6912,-286,-4764,-3469,-7834,-1581,6487,4804
6365,-6394,-2643,-4252,-2820,8608,-5322,-6938,6778,-5658,-4679,-1792
-7232,-7325,7102,2423,-4601,-2817,-5726,3866,-1149,2972,-6593,-2311
9303,5992,-9605,7780,-8953,6550,-3966,-9452,-6465,-7262,-935,7194
9683,-8320,-8163,3394,3830,9458,-538,-7277,3125,-4288,5570,-3752
4231,-6585,-4578,8123,7226,6699,-1723,1240,-9262,6107,776,-9674
8661,5372,3658,-112,-6670,7981,-1573,-1252,3488,-6119,3840,2998
178,3597,1916,-440,8133,-2526,-1361,-190,3050,1587,6963,1456
1655,-8148,-8197,-8941,-5034,7540,-5740,6969,6481,-8093,-501,7543
-1251,-3225,-7763,3055,-4941,-6207,-2927,3132,-8704,5076,410,-5478
7615,9963,2605,4552,-7759,1267,-1890,-3605,4559,-823,-2399,7980
326,-7955,8050,-3434,-2510,-1378,1477,6962,5222,-5331,-8740,-2975
-151,-1121,-2611,-9909,-1108,-6501,8228,-1353,-7747,3955,-2214,6967
938,7526,-2846,4798,7530,-9892,-2410,-3344,2497,341,8665,-3103
3499,-6974,-9871,-9272,-3160,510,9155,-9657,-6857,4553,2690,5284
5660,569,1011,-7024,3445,-5469,-674,8183,3560,9944,2617,-1731
-9342,-8725,359,2119,5995,-1766,1105,6224,5016,1051,3883,-7186
8656,6292,4257,-6517,-796,-7699,886,7895,5131,9714,5116,4372
4023,-3991,5935,3977,-2208,5641,4082,-2877,-252,-6870,9402,-8719
9140,-6967,-6517,-375,1990,2028,-9637,-2280,3610,-7278,-1690,8551
-4792,4110,2352,8383,-3365,-3419,1086,-6935,-420,6980,-3464,-844
2142,7915,-7718,-9953,9805,-3580,-8463,-2141,7176,-839,-3385,2254
6696,676,-5103,-3371,-8933,1980,3749,-2373,-6393,-4798,-7976,-634
4258,-8237,-4115,-312,-1210,717,3655,-3820,880,1882,2071,-5699
2124,-3067,-6864,-5433,1141,840,-7552,4624,-8963,-5179,7743,3266
1974,1282,2862,-6272,1557,8875,7274,-7880,4946,-9377,-6901,-8136
-3241,6442,5495,-9958,-7131,-2303,2691,4026,-4137,-6692,461,6997
-825,-1524,3122,-7082,2728,-8110,-5769,2704,-3326,6043,556,9170
3905,2750,2451,-8818,5627,-6518,8023,627,5001,-7803,-5121,-5053
-9310,-1124,1340,7946,7675,562,218,-3064,2627,-1485,3216,2203
-9508,-1999,-2554,36,7822,-2391,8173,-9909,-1368,-6359,-5116,4442
5930,-8053,-3891,5423,9221,4255,-4636,5095,2166,1763,-2606,-6609
3001,-2408,-1601,-115,5366,8383,-7978,-2384,3992,-185,4240,-347
9502,4624,-4305,-2838,264,-6124,4929,3596,-3426,-5225,-2361,-466
-2871,-9842,-7983,1273,-1361,-2166,7431,6483,5991,-7265,2098,6279
8761,-5284,-5827,2434,-4497,300,-840,-31,-8248,-8631,-3552,-2889
-1690,-3926,-4408,1963,-3732,-5202,-2260,2064,9454,5610,2404,-5305
6617,-3494,-2000,-7655,-7833,520,3141,-3266,-62,2511,7145,-8574
-4850,-5319,-3836,2178,-3775,-3400,-349,-9570,-9464,9634,-7976,5746
-6089,3154,3801,5887,-5179,-9039,4167,-9898,-1027,-4467,1343,8962
3979,-841,7147,3115,-5911,-4221,-8382,-8316,-8710,6020,5392,-8415
-3769,5766,-8372,3632,-1002,-5196,8814,2557,-2502,7466,-1098,2716
8373,-7335,-5310,2908,4396,9587,9444,-802,-6169,936,-5415,282
7890,2936,1104,9588,-5100,-9558,-4206,242,8935,8356,-955,-190
-6151,9886,2041,-5604,9625,-6367,-5070,-9748,-9395,2261,1614,-7858
7649,-1673,8946,-7669,-2642,-378,6245,-9144,4249,-988,5346,8513
8230,-6427,410,7276,1779,-3300,-2440,-4937,-3040,-9843,-843,7421
-177,9309,3981,9176,-750,-4980,3886,-521,-7093,-19,5445,-4438
5066,-1622,4451,-8128,-6772,3411,-5134,7651,6895,7642,-1057,3135
5792,-2858,9596,-2146,-3877,1646,-5885,-1758,-6686,-9935,882,2053
9499,-237,2339,3077,-5577,7129,-9995,-2196,4846,1602,-1133,991
-9367,388,9243,2645,537,9994,3442,2858,8658,-3717,-784,3508
-4964,7271,-3272,-1606,-3341,-2879,5690,-7127,-1904,294,-637,5881
-6167,-2974,6309,8062,4913,5346,-5437,2692,-6958,4120,-6829,-5721
7716,8897,1115,3766,-1772,6557,2335,3656,-5865,-1745,3218,-8462
-7528,7143,682,9508,-4280,2540,3688,-1192,3708,4609,-8777,-4745
-4089,-5242,-2142,-3824,-2240,836,3365,9731,-7390,-7982,-2474,-2255
6361,-4662,-1301,3011,9757,6701,897,3719,-7574,6579,-4020,9350
6407,-3176,-5162,-9967,6057,-8258,-6243,-7157,9139,-1263,-3251,547
-5852,8778,-2347,-7696,3725,-2887,862,-4194,2678,-7957,-4672,-7166
-7341,-319,-477,6641,-7711,7317,-3376,-2381,-3775,-113,5810,-4042
-3059,7111,6423,-681,180,-2239,-8449,2566,-6253,6372,-9103,3975
4208,-7456,723,-2821,88,5571,9121,8338,-6341,-1838,-7477,-3784
6012,-60,-5644,4488,-9980,-378,-2504,-4946,491,-4318,2747,3384
-64,-3846,-478,-8779,961,8649,3642,4338,1999,-1534,7459,-2725
-7296,6113,-7762,-9908,4079,1104,-8876,4579,-1698,-7110,-7057,2521
5826,-2246,-204,2475,8342,4578,3240,-7312,-2852,6034,7975,4735
4078,513,-8329,-9662,-8995,3328,805,-3661,-3187,5533,-4453,-6803
4851,6993,7900,4,5955,1683,9871,-7978,-2209,2759,-3435,-5208
-9969,9048,6417,8515,-7166,8470,-1689,5778,-6856,7021,5813,4975
5507,8913,6243,-597,793,7944,-9790,7253,4792,8323,3275,-8112
-8867,5681,-1374,-2830,6991,-3214,-8923,5741,3669,-4520,3126,7375
7527,-2232,-42,7488,-1211,-4374,3170,7778,-4944,8462,2292,-3241
601,-9724,3742,5548,5797,7864,-675,-2264,-1652,5800,-1368,-5261
8707,-5965,7368,6147,9403,-1643,1430,-2013,-2227,-3529,9342,9308
7817,2412,3425,9943,-3921,-926,-2822,5595,5003,4382,-3115,8052
-161,-1244,-4807,-1896,4592,-8003,8513,9511,-8498,-7345,-1739,-1146
7832,4701,-4523,4711,-3270,9106,-1718,-2866,3065,1539,9678,-9325
5549,-8290,-1157,8432,7362,8101,7911,4452,4999,9995,-1873,-6124
-6752,-5162,7892,-1290,-8455,-3926,-8314,-4387,6437,-7360,282,2033
-5986,-6888,4425,6958,3939,-8499,2130,8180,-2141,-6560,-8694,-1181
-889,6771,-6012,1258,1916,3343,-5498,3847,9161,-5243,4531,3998
-4310,-1063,-2829,2690,-9641,4272,-5290,-9233,7271,-9086,71,-1667
1540,-2009,-9996,-9235,-8733,4785,-8378,-3303,-4622,-3951,-6547,-5231
-5604,-5756,-9685,8834,4132,162,1153,-1645,-5948,-1,-3145,-374
-2220,5877,394,8041,-7190,-8143,3088,-3391,1082,-1320,3738,9601
1490,-9626,-3203,5545,2701,8141,-3600,9893,-6639,2098,8356,-5634
9766,-2638,838,3576,-2168,9674,-9082,716,-3971,-9593,8199,-3109
-6713,-5067,-3036,7145,2915,-7586,4168,6731,-4471,-7639,-5927,-4599
5155,-3294,-8492,-3291,2036,-9882,4667,-8815,-844,-8217,-4736,1092
-7910,1760,3255,-4359,2474,-9891,5168,7045,-5353,-6480,-4112,-9600
7899,-3734,2159,-7946,-7656,-7984,6615,5062,-666,3549,-4794,2161
-8026,1520,-200,-6134,-6442,6048,-2942,6000,-1917,-5457,-2595,209
-8175,6166,881,-7417,-9793,1696,4510,290,7240,8044,2515,-6781
9569,3020,-142,-7027,-9337,-6384,7414,-4898,-2769,3957,8052,101
-612,111,5432,-2432,-9962,8686,5061,-2819,-2635,9031,2720,-3786
-2952,8647,2579,-6114,-1345,9018,-1266,-5304,4310,-3937,8763,5069
-4869,7315,9601,-2931,7394,2335,-78,-7657,9973,3631,7796,-3915
-2830,-9764,5532,-9510,-3672,-2526,-3574,-7205,-4968,-8051,-1140,-8656
-7808,-9769,-8149,7454,-1433,-3706,9555,1447,-1313,2640,-3574,5429
6712,251,-926,-8861,9301,1543,2328,-1117,-8017,-3121,-8016,-6188
-6628,-7932,1922,-1460,-2912,-6960,-4801,7419,6490,1467,-4481,-2411
-8863,-6517,-9464,5869,8085,-470,2129,-2803,-5600,938,3121,-5067
4069,6450,-5594,-258,-3951,-7895,-8806,4332,-4748,-729,9217,-9307
9476,6001,-5280,-1440,4613,-2953,-733,-831,6691,6450,1673,2188
-3640,5234,8639,-3479,-8819,7523,1822,-2507,-1677,9489,1781,7772
-3990,-2803,-4547,7882,4486,5391,5680,-1843,-9159,-7976,-4362,3735
4210,2646,-1343,-6578,7985,-7455,-8450,4369,-4780,-7980,2287,9644
6357,-9533,3581,8979,-723,-3661,-7028,-2894,-9836,462,-9029,6952
4762,6570,-7203,-5629,-4875,6973,6818,-6800,1591,5312,7884,-5854
-8585,-7373,-7294,3607,1871,5395,3067,5890,-5781,3840,202,5477
2310,8147,-9589,-448,5739,6359,4314,5855,8441,8250,-9394,912
-5302,-1896,6143,3308,-327,-8429,6312,-9225,8722,4604,-4215,-4541
7283,1437,5299,1252,-5526,8947,9219,2120,1186,-3857,-2574,-6972
3931,-4236,-4815,-187,9356,102,-5425,-8006,4443,3778,4729,-382
5467,3105,4037,3709,-3456,3959,4542,-9223,-421,8634,-9057,-6018
8198,1303,2791,-6508,-5359,3284,-7623,663,-8716,7436,-2571,4691
-7927,-8004,-910,2856,-9686,-6344,-2013,963,-5572,2501,-2829,-1566
-9734,-333,3172,-5510,-2717,9702,-5641,-114,-8512,5908,-7849,4808
8601,3475,551,-1659,-1386,-8465,3033,5578,9660,-8586,-2250,-1935
4018,7967,-1120,7262,1707,5017,7414,-3054,7210,-7930,9949,8379
5141,2631,3379,391,-4074,5172,-9513,-2963,-290,-1588,-414,6034
-2306,4758,3135,-9209,-9230,5617,2426,6089,-5597,-5373,-2564,-7082
524,-6801,5729,-7817,-3304,145,-4601,3940,3327,-9207,1573,-8176
1097,8862,-3618,3262,-6913,-8231,-5606,-5340,-7485,-771,-3640,9510
-1774,2847,-8498,5976,-2809,389,8519,8807,4094,8364,-7132,-9505
5988,-9444,7620,7222,-4363,1336,9033,3467,-9916,-5473,-834,-1023
-9287,6088,-2026,4126,4285,7614,6593,-9368,8213,7210,-5829,-9654
8892,-719,-4291,6465,-1381,7172,-9085,-5225,-2776,4645,2293,1078
8488,-3158,1859,4524,1467,-1548,9946,8456,7577,-2516,-5661,-3399
-6095,9480,5826,-2160,3759,8112,-2286,-3564,-2265,8936,-1397,1266
6854,237,4128,-4422,-2864,4439,705,-4500,5127,-6054,4720,5676
3975,-5782,-1835,-7784,7158,4419,6670,-7426,-1075,-8939,-3923,-6550
-4710,2590,-3435,6583,7926,2066,-6914,8445,-9801,-9201,-9610,6551
5015,8388,-9533,-173,-5807,4625,-7387,4924,-4551,6152,-1247,8922
9100,4393,-5246,7472,7492,2102,9731,3416,5220,3585,-176,5021
-2996,-9462,1325,1060,-82,5590,-7950,-3,-2720,-998,5058,-8397
-6962,-4663,-8376,2086,8924,7781,-9322,3977,8442,-1857,1384,9067
1324,-8954,-5312,-1022,6121,2194,-3344,-1301,-8555,-8165,-7000,8727
-3113,-1186,-2675,9167,-5698,-1346,8070,3584,-2784,-2823,239,-8254
-803,5473,-6124,9135,7891,4110,2429,3675,6001,2061,3923,-694
3283,362,1975,1454,-742,7716,1109,-9426,-2210,-4741,7166,-7303
-9371,9899,6240,-5603,4782,-3791,-6849,-1315,-5048,-2424,6232,6505
9677,9472,-3241,-3723,3324,5736,-4423,-6213,7466,-4460,2045,-6130
-2310,-4190,6811,-35,-4003,-1406,3871,-223,9462,5095,-9048,8305
4208,1307,-4064,-4534,2343,-6388,-3777,-3672,-1599,5859,5397,5976
7731,-2531,-6827,6460,4884,7366,-1405,-9197,6489,9188,-5856,2932
3624,123,-4893,2843,-5194,9161,4318,4375,1195,4408,8883,8522
307,-3073,-3898,-9990,-4356,-4095,-947,7234,6166,2296,-9404,2365
-7933,1817,-9231,-6760,-1677,513,-1083,-8648,8323,-1880,1309,2396
-5756,2320,-9992,577,-1934,-6405,9204,-8015,-1326,-1458,463,1796
-2797,-8086,-1878,-3940,6988,-1,-2089,3601,2142,-2218,-8528,-3444
5259,6521,-5154,-3010,4739,-3818,-8577,-4726,6432,-2687,3852,5638
5559,-8700,8122,1072,-4944,5656,9587,9924,-1256,-4771,-7959,-2369
346,-3589,6317,2709,-4427,-7561,6426,-625,-5564,4402,-6605,-8834
-2936,1667,8824,8829,-3297,-2526,-4932,6522,1334,-3198,-3704,-7268
-2294,2440,5565,4082,9800,-9408,-9797,6080,-4842,-3078,1957,2737
-3606,-2486,-8505,5946,5880,5774,7758,-1905,3042,-3081,1605,8744
3248,1250,-2261,-4916,-2378,82,-2220,7887,4899,1833,-289,-3620
970,5610,-1179,-9183,-2319,-7072,2802,7135,2047,9,768,9798
2259,-3186,390,-8250,2318,-9765,-722,-1819,-8568,4998,-6415,-4071
-1579,-1617,-3623,-7496,1057,-6415,-246,1190,6412,3712,-9891,-5071
5520,229,5778,-4591,6274,-134,1698,6634,-227,5714,1410,-4109
-5615,-6217,-6547,5540,7632,6178,9703,5,-6352,-2884,-7914,2567
2907,1117,-6871,8151,-4978,1599,1938,9647,1373,-1709,-7615,-470
-2965,-1612,2829,-9374,-4453,-8923,-162,6075,-3458,-385,9497,8449
2491,2349,-6017,1073,-783,1544,5305,-2998,5000,-7983,9260,-8518
-8575,7608,-15,-1402,5048,-2471,-5040,7990,1111,5944,2014,-3380
-4478,1119,-4550,2845,-3020,332,567,1105,1572,-6498,-9377,-9465
-2865,-9816,-5759,-8198,-4846,7047,616,-82,2106,5118,9933,4016
5348,1605,4252,1684,-8401,3382,4220,-4367,8696,-6043,6254,9757
-5776,3518,-2828,1773,1553,2445,-99,7509,-8423,2592,6961,-7643
-7386,360,6598,526,-7883,-9178,-1698,-5444,-1382,-9787,8436,-3957
8776,601,-1972,5397,-7856,7340,6753,8248,8574,8666,7338,-8355
-7158,-2964,-282,-3721,8490,2123,-4263,5456,-9656,-8511,9928,6607
5817,-2577,944,-4341,7932,2911,4348,8711,-4856,-816,8055,8893
1113,4048,-310,-694,-1813,-7447,-6325,-7407,-8076,-8191,-9457,-1280
1696,-9882,2315,-2250,-1466,5601,-9140,-3660,1072,3198,-9739,8458
-7830,-670,7003,1238,-7359,-2819,6983,2823,-9411,83,-1167,-7833
-4623,8257,4785,5347,-6447,8363,3642,3519,7449,1655,3535,-3222
6813,-3350,-4945,2727,-8584,-2081,9606,5876,-278,-879,-6600,1192
3567,-6856,444,-6516,-9207,-1098,9469,2802,885,9857,-9351,3078
4292,5150,9635,-5206,-4095,-122,-4332,4253,4795,-8142,-8593,5063
-2659,4221,-6653,-8235,-8379,-2636,9000,-3275,-4629,9462,-8753,-2552
-1863,2713,-9696,1879,-1646,9104,-4222,2685,8316,8697,-5943,7255
-4753,-4333,5794,-4923,-8721,-2700,7882,3586,7831,-1464,2371,2222
-9369,-9222,9780,7047,295,-7976,2347,-8809,-9903,-6607,-2158,-9246
2290,-6764,-614,9319,2169,6726,7112,-5713,-7437,1926,-9072,-3020
-4770,-8658,-1426,1503,8826,484,5160,325,9947,-7341,4547,-5482
9110,-1878,-1766,787,6428,710,-3940,-6585,-7119,-1361,-6553,988
-8322,-6609,-1223,3952,-6808,5490,-334,-67,-3741,7271,2930,-4366
6284,-2021,-5271,5959,6019,2929,-4767,1905,-3654,-2628,-9825,-2712
515,1351,4148,-9178,-5379,-4928,-7523,6003,752,5509,7853,-6923
6180,2031,-5418,2042,7370,-4604,-8906,-2277,-5801,1072,-9950,-2854
3916,6669,4391,-6896,-7093,9227,-3294,-7117,-6890,1936,-4748,-6074
88,1002,3661,2533,6423,1050,4183,5025,8667,5920,6531,5248
-2552,-7961,-9898,996,-1766,-345,-2013,7243,-5420,-4601,-424,6320
-9730,-6962,6899,-339,-4208,-1716,8813,-5144,-495,1972,7789,-4827
9202,6296,-8222,77,3266,-9228,-814,-6017,-4491,9618,6641,-4247
9157,1974,9466,2747,5078,5131,-8900,-5772,5477,5782,-3824,-6423
-3130,-3407,2707,-1577,-3637,-7473,-1049,-9750,389,-8740,-7293,-8768
-7291,-1883,2429,-1986,9705,8897,9446,-309,-114,6767,4683,-7294
-8966,4125,-2061,2503,-6123,8828,-7440,2455,3693,-145,-2764,-9426
73,5935,8000,2998,7172,-2412,-2072,-9877,308,-7413,-7333,4320
6441,6986,7126,4046,781,-2814,-5274,72,9790,-2855,1263,-4452
-3190,9325,2039,-2514,5994,8543,6058,-8210,-817,-4888,8833,305
-3455,4846,-2106,5844,2975,-626,-6279,7565,-6442,1016,2231,-2864
-70,9733,-5678,-9349,-2031,7268,-3391,-3530,-2597,-516,-9498,8399
9890,-296,1910,5713,-7141,-9906,-4892,-6932,-7842,-9355,-2604,-2789
5430,-3077,9234,2839,1763,-4422,-9304,-8641,-9864,234,3677,5513
-3692,-1756,-543,-4149,-1814,8570,-6830,767,-8528,4724,1819,1503
-698,-8049,9335,-5469,4609,-5868,-7798,-2737,-1181,8276,3099,-9717
-8231,-6473,-2544,-1714,-4660,-3760,-7205,185,203,-5551,8756,-2973
-8592,-3601,5393,932,5183,-4215,-4628,-4334,-3769,-523,-3174,-2062
1319,1880,-2098,9395,2296,69,-3494,-5296,9147,-5773,1548,2984
-108,-5762,1679,-220,-2060,-7351,6995,-1339,-7573,8814,-9862,-3483
5939,-748,-5926,-4723,-7097,4051,8432,6249,-2858,455,-451,-4381
1520,-5306,-6097,-3734,-9527,2738,3632,-577,1825,6803,966,-9596
-5287,-5931,-3734,1079,-2896,4266,3648,1002,-1411,2528,-2911,-3824
-6299,8537,103,-7683,-3369,-4113,-1287,2462,-3435,-5119,-4499,-9107
5357,2392,-1720,833,9528,6698,2268,4685,5543,-1437,3122,9913
-8641,-8731,-7371,-1855,-8839,2116,-2451,-2794,-4010,1331,1894,-861
4330,2526,7122,-1250,4188,-9120,3752,-4102,-9446,6709,4159,-4935
4129,5437,-4214,6903,-9353,-8730,1486,-2458,-8235,70,-2491,-8016
8445,7586,3586,2063,-3584,-2702,-6211,-5257,-3803,-3529,-4842,-7545
8995,-2347,9693,8668,-9114,-1567,8925,-5522,8281,-3658,3507,-295
-8529,6092,5863,-2806,6519,-6905,-2727,-1157,77,-951,-9252,1115
9438,2576,5187,2250,2610,-6081,8831,1439,-8356,-2926,3831,-5975
-9829,9410,-5037,7019,-1645,558,4405,1365,8669,7448,2364,-8169
3987,-6023,6506,6576,9800,-1061,-2325,2770,-446,-4959,2028,2556
4561,2308,7578,8773,-1048,-2601,735,7233,5698,534,7260,-5973
8148,-220,-1053,1736,-3344,-6229,1105,-2122,-5671,3947,4452,-6531
-6436,-5160,-9605,-5643,-736,-3020,-8674,1059,9171,-9035,-6745,3517
-5589,-5155,850,-4064,-7120,1415,-9731,-8499,-9276,5040,4363,-1068
6343,490,-384,2418,-4696,-6034,8226,7038,5252,-462,267,-6008
-8794,-1567,-6992,5515,-9021,-1405,-8724,-669,5037,-2086,-5364,8577
-4097,-3511,9733,9864,-9996,3758,-2511,6279,6062,4305,2868,-4688
-1135,-5256,6132,2545,-1054,345,4510,-2824,-3910,-5759,-7112,-3218
4039,8929,8779,-2202,35,-7166,-8689,-6384,4960,-1858,6062,9834
-5982,-2639,-8740,-1397,-6852,8923,-1927,3647,-6448,6938,914,9189
-777,-476,-4792,1206,8884,9034,-7224,8514,-3814,-3971,3835,8792
-5030,3604,-3570,-8107,6398,6899,-145,-1539,-2975,3869,-180,8389
-5392,4315,-6958,5344,8779,2925,-1598,955,-6745,9728,8038,194
6171,5260,-9168,-7181,-2194,-7444,5156,-723,-7830,-8241,9004,-3810
2143,2045,1300,-1344,-5680,-6553,-4758,-5971,-2717,-1411,-8494,513
-2726,9270,-8795,-6036,-2558,7391,8366,771,465,-1502,-2164,-2802
-7668,-6950,-1317,-6230,5368,6771,4135,7251,-6961,6189,6885,-3367
3031,4703,4783,3620,-4428,-3535,8240,7446,-8673,6936,1034,-7626
-8750,9381,4366,8005,4384,3870,6634,-9467,-6093,9922,4267,-5249
-8447,-4552,3387,118,-4695,-2545,-8861,-8632,2361,-5869,-3191,-2196
-4084,-3583,-3733,-2911,5320,-8514,7507,8774,7019,-3117,-3439,6896
6980,-1009,2655,5776,-2087,-8805,6858,6853,-2357,-1354,1833,5768
-4993,2664,743,1216,-791,-2113,-3700,-5008,-4789,-1051,-1704,-3960
1460,-9942,-5245,934,1332,-3150,914,4856,6390,5571,1536,6704
-2516,6756,3842,4172,-9056,4956,-6012,-5274,-1695,-9689,-6416,6218
6847,-1943,-7480,5675,-5697,5770,-3019,-5519,-4319,-2777,8368,-7918
-2266,-573,8637,8426,9733,-8449,-849,2311,-9520,9884,-9683,-7202
3876,-2478,-7869,7807,-2511,-3605,3953,-2266,6369,522,5402,-3049
-8595,2064,3353,-9466,-3616,-6907,3957,-4706,-1979,1963,5188,-9107
-7038,-3597,9716,-7181,5521,-9703,-9727,-7335,-9227,-6294,-529,-5984
-3451,4130,7446,5938,6017,8032,-6630,-9189,-8619,5422,231,-1437
-8964,-4262,-9093,6832,6733,1536,-5130,4549,5882,8534,8936,3613
-145,-5211,717,3556,-5193,4965,8782,-1642,-3435,-5079,3455,-1781
-5902,-3221,9593,-1547,-4342,-7987,-3102,-7631,2274,-2719,-5519,4509
